spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6cc5PzJUddXskJGHJINw9F,DANCING IN THE DARK,SOOBIN,4,-1,1,VN,2025-06-11,73,False,227458,BẬT NÓ LÊN,2024-06-25,0.625,0.503,1,-10.565,1,0.0314,0.258,1.43e-05,0.117,0.388,108.038,4
27xkOIER6uDLKALIelHylZ,Don’t Say You Love Me,Jin,5,0,-2,VN,2025-06-11,93,False,180716,Echo,2025-05-16,0.729,0.562,8,-5.49,1,0.0304,0.484,0.0,0.105,0.757,111.976,4
5WkuMbkHX7yR7nnBKCn7tV,vạn vật như muốn ta bên nhau,RIO,6,0,3,VN,2025-06-11,70,False,185625,vạn vật như muốn ta bên nhau,2025-04-10,0.687,0.226,9,-13.359,1,0.0321,0.916,4.81e-06,0.127,0.567,95.931,3
7G7mSV4BebkoHWwKTDvXu9,Winter Ahead (with PARK HYO SHIN),"V, Park Hyo Shin",7,11,10,VN,2025-06-11,84,False,234895,Winter Ahead (with PARK HYO SHIN),2024-11-29,0.36,0.316,3,-9.954,1,0.0284,0.858,0.000212,0.23,0.229,76.844,3
4nXrVH5xwN1w6TpmP7uu8n,Exit Sign,"HIEUTHUHAI, marzuz",8,0,2,VN,2025-06-11,71,False,201589,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.483,0.599,2,-7.564,1,0.39,0.848,2.01e-05,0.153,0.175,75.375,4
3Ids3RXurYBgySph53qWnB,Từng Ngày Yêu Em,buitruonglinh,9,8,19,VN,2025-06-11,69,False,225882,Từng Ngày Như Mãi Mãi,2024-12-12,0.604,0.531,2,-7.252,1,0.071,0.701,6.08e-05,0.145,0.425,152.995,4
3uT8QfoX0BE8ZJa4h98LDW,Wrong Times,"Puppy, Dangrangto",10,-1,-2,VN,2025-06-11,72,False,211200,Wrong Times,2023-05-17,0.809,0.42,8,-14.145,1,0.319,0.654,2.91e-06,0.116,0.521,148.048,4
2wZAvkgiOE5tyrnqhB69KA,Âm Thầm Bên Em,Sơn Tùng M-TP,11,1,0,VN,2025-06-11,69,False,293112,m-tp M-TP,2017-04-01,0.5,0.462,10,-9.153,1,0.0273,0.883,0.00349,0.128,0.107,140.075,4
2a5hng9yXtbjtTVVm9UviC,Mơ,Vũ Cát Tường,12,3,15,VN,2025-06-11,68,False,262191,Mơ,2016-01-01,0.556,0.413,9,-7.261,1,0.0791,0.908,3.38e-06,0.0924,0.191,113.086,4
7fCeYpR02Q8JVuD88hJZVT,Bầu Trời Mới,"Da LAB, Minh Tốc & Lam",13,-6,-6,VN,2025-06-11,67,False,262495,M∞N,2024-10-05,0.464,0.709,5,-5.431,1,0.0545,0.511,0.0,0.111,0.275,180.047,4
3y66li7DIrH7HLKIZzxR5H,Lễ Đường,Kai Đinh,14,7,-8,VN,2025-06-11,70,False,249301,Lễ Đường,2025-03-09,0.579,0.44,1,-8.008,1,0.0428,0.686,0.0,0.0769,0.507,135.877,4
31VNCmwspR7nVJ6kruUuJt,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,15,-2,-3,VN,2025-06-11,71,False,279208,Đừng Làm Trái Tim Anh Đau,2024-06-08,0.854,0.636,11,-7.972,1,0.0406,0.527,0.0,0.135,0.858,125.512,4
2Pwou3Q2Cf59RxdX2V6MgV,Có Đôi Điều,Shiki,16,7,6,VN,2025-06-11,70,False,174000,Lặng,2024-06-27,0.42,0.59,0,-8.071,1,0.17,0.695,0.00374,0.168,0.406,89.959,4
3CmacJj7VC4W6daC8BWd0h,Mất Kết Nối,Dương Domic,17,-1,2,VN,2025-06-11,70,False,207473,Dữ Liệu Quý,2024-11-22,0.492,0.399,1,-9.028,1,0.0443,0.82,0.0,0.133,0.236,131.811,4
354swDEk1Zdo9y57fEqmRg,ĐOÁ HOA,"TeuYungBoy, BIG WIND, DONAL",18,-7,-5,VN,2025-06-11,69,False,158987,ĐOÁ HOA,2025-03-08,0.8,0.621,8,-9.104,0,0.0623,0.209,0.000104,0.195,0.607,150.044,4
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,19,-5,1,VN,2025-06-11,90,False,170887,MUSE,2024-07-19,0.66,0.756,0,-3.743,0,0.032,0.00289,0.0,0.193,0.838,116.034,4
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,20,6,-6,VN,2025-06-11,85,False,206019,GOLDEN,2023-11-03,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,4
36fgG6NiEuQXznNgf5y2Ck,một bài hát không vui mấy - Extended Version,"T.R.I, Dangrangto, DONAL",21,20,25,VN,2025-06-11,67,False,235315,một bài hát không vui mấy (Extended Version),2024-12-24,0.796,0.35,5,-8.425,1,0.0368,0.597,3.27e-05,0.129,0.445,94.985,4
4CUvVaAYuXtvYURLFz7EIL,Chuyện Đôi Ta (feat. Muộii),"Emcee L (Da LAB), Da LAB, Muộii (Starry Night)",22,8,-1,VN,2025-06-11,68,False,208048,Chuyện Đôi Ta (feat. Muộii),2021-12-01,0.517,0.467,0,-7.222,1,0.0442,0.724,0.0,0.0908,0.453,199.815,3
1K0HQ30Wc11okzlcnFA7Ub,Không Thể Say,HIEUTHUHAI,23,-1,-8,VN,2025-06-11,70,False,228413,Ai Cũng Phải Bắt Đầu Từ Đâu Đó,2023-10-16,0.675,0.635,7,-5.266,1,0.0416,0.246,0.0,0.211,0.642,144.984,4
4tqXSj46umlymdIxqY8zso,giá như,SOOBIN,24,-5,-8,VN,2025-06-11,66,False,223200,BẬT NÓ LÊN,2024-06-25,0.748,0.474,7,-11.228,0,0.0354,0.206,9.43e-05,0.0832,0.446,124.975,4
0SmQ0UWeiHKQtxUej4Rem6,Tháng Năm,SOOBIN,25,2,0,VN,2025-06-11,66,False,225358,The Playah,2020-12-15,0.67,0.618,9,-5.467,0,0.0377,0.128,0.0,0.0534,0.251,147.015,4
4fj4Jn4nw8fGX8xdbCntJf,Sau Cơn Mưa,"CoolKid, RHYDER",26,-16,-2,VN,2025-06-11,69,False,154756,Sau Cơn Mưa,2023-07-28,0.69,0.3,6,-9.204,1,0.039,0.769,1.69e-06,0.123,0.646,81.983,4
4gaxEUZE4z9pJAVTSFwgQI,một đời,"14 Casper, Bon Nghiêm, buitruonglinh",27,-3,-1,VN,2025-06-11,64,False,328240,SỐ KHÔNG,2023-03-03,0.442,0.349,0,-10.676,1,0.0307,0.847,1.36e-06,0.136,0.365,135.978,4
226ljdOTLM2clGpm4mZvAm,Love is,Dangrangto,28,3,9,VN,2025-06-11,69,False,266758,Love is,2023-06-27,0.69,0.291,4,-16.499,1,0.0515,0.207,1.06e-06,0.205,0.584,139.126,4
3COYA2vgfcUhDyRlVpZy5p,PHÓNG ZÌN ZÌN,"tlinh, Low G",29,5,-11,VN,2025-06-11,70,False,202999,FLVR,2024-09-18,0.717,0.693,5,-6.808,0,0.0646,0.185,0.00171,0.164,0.445,101.996,4
6kCU6i8iRrAAmJJ8Sj4JYC,Nắng có mang em về,"Shartnuss, Tr.D, Phankeo",30,-1,20,VN,2025-06-11,67,False,254304,Luv,2023-10-21,0.459,0.408,7,-12.482,1,0.0361,0.801,0.0312,0.162,0.287,150.922,4
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",31,-11,3,VN,2025-06-11,89,False,169917,rosie,2024-12-06,0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,4
2uZmeuNAxSm7XfVIwLkhCx,nhắn nhủ,Ronboogz,32,5,11,VN,2025-06-11,67,False,241190,nhắn nhủ,2023-12-12,0.762,0.295,7,-9.745,1,0.035,0.954,0.00157,0.164,0.284,129.962,4
3P3rcI48wwVEgxF5vPM6pG,Buông Đôi Tay Nhau Ra,Sơn Tùng M-TP,33,11,5,VN,2025-06-11,67,False,227492,m-tp M-TP,2017-04-01,0.705,0.72,8,-7.135,0,0.0291,0.639,0.515,0.108,0.634,110.961,4
3ZbZtdEw9U0uZW4tZItIwq,Chịu Cách Mình Nói Thua,"RHYDER, CoolKid, BAN",34,-6,-11,VN,2025-06-11,70,False,181558,Chịu Cách Mình Nói Thua,2023-11-22,0.604,0.737,10,-6.575,0,0.0372,0.16,0.0,0.115,0.36,154.173,4
0669gFIK8dYK9GGQ0K0QNF,Tràn Bộ Nhớ,Dương Domic,35,4,-3,VN,2025-06-11,68,False,172500,Dữ Liệu Quý,2024-11-22,0.71,0.768,7,-8.18,1,0.0515,0.56,0.000898,0.103,0.472,127.925,4
4exlWP8cokkWVCvyP3kg7c,nếu lúc đó,"tlinh, 2pillz",36,-1,-6,VN,2025-06-11,66,False,263752,ái,2023-08-16,0.627,0.591,4,-7.908,1,0.0316,0.344,0.000134,0.159,0.358,140.018,4
26zqmmkqUK6mCc87XDzPym,"CHÂN THÀNH (feat. RHYDER, Captain, Quang Hùng MasterD, WEAN & Ali Hoàng Dương)","ANH TRAI ""SAY HI"", RHYDER, CAPTAIN BOY, Quang Hùng MasterD, WEAN, Ali Hoàng Dương",37,5,-4,VN,2025-06-11,67,False,258000,"ANH TRAI ""SAY HI"" (Live Stage 4)",2024-08-26,0.35,0.599,7,-6.94,0,0.0942,0.545,0.0,0.139,0.472,180.134,3
1o6cYDMHvKOfizi4d9Lqxr,id 072019,W/N,38,12,4,VN,2025-06-11,66,False,271704,id 072019,2023-07-31,0.593,0.325,6,-11.214,1,0.0296,0.957,0.219,0.286,0.442,110.068,4
7gSQxwCpEMjg8wb6Y3oqe7,"HÀO QUANG (feat. RHYDER, Dương Domic & Pháp Kiều)","ANH TRAI ""SAY HI"", RHYDER, Dương Domic, Pháp Kiều",39,-6,-3,VN,2025-06-11,67,False,245454,"ANH TRAI ""SAY HI"" (Live Stage 2)",2024-08-06,0.577,0.587,1,-5.814,1,0.0369,0.69,0.0,0.268,0.5,131.52,4
41DlPJXKTCypXdf2eSqa03,bình yên,"Vũ., Binz",40,-15,0,VN,2025-06-11,65,False,195974,Bảo Tàng Của Nuối Tiếc,2024-09-27,0.677,0.526,1,-8.375,1,0.0435,0.787,1.92e-05,0.0855,0.217,121.969,4
5BTzf3doGTigDIYUFtbkI9,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),"Emcee L (Da LAB), Da LAB, Badbies",41,2,6,VN,2025-06-11,67,False,234168,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),2020-12-29,0.494,0.395,6,-8.653,1,0.0301,0.887,1.43e-05,0.058,0.179,141.464,4
3ET3xHCLMGd57u06A9RjJ0,Nói Dối,Ronboogz,42,-4,-3,VN,2025-06-11,67,False,206139,Nói Dối,2022-12-12,0.707,0.563,5,-9.683,1,0.1,0.842,1.72e-05,0.124,0.382,167.989,4
5rSAUmbOg4giDrM29vUyHe,Nơi Này Có Anh,Sơn Tùng M-TP,43,-7,5,VN,2025-06-11,66,False,260117,m-tp M-TP,2017-04-01,0.52,0.853,0,-5.249,1,0.0304,0.0451,0.000959,0.144,0.328,91.993,4
5XfGQZA0ioQAWUjlyJRcHc,1000 Ánh Mắt,"Shiki, Obito",44,-12,-15,VN,2025-06-11,69,False,152000,Lặng,2024-06-27,0.641,0.326,8,-8.716,1,0.0325,0.789,0.0,0.104,0.474,143.997,4
5PGh9MyKry8slG5AfvD1eD,Hà Nội,"Obito, Shiki, VSTRA",45,-5,-14,VN,2025-06-11,68,False,165555,Đánh Đổi,2023-10-10,0.768,0.368,11,-13.274,0,0.0469,0.329,0.105,0.284,0.365,107.998,4
1J3SmWwlYAG68LGKr86MVH,Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,46,4,4,VN,2025-06-11,66,False,301538,Chúng Ta Của Hiện Tại,2020-12-20,0.582,0.662,2,-5.261,1,0.0352,0.0682,0.0,0.205,0.528,155.976,4
0s7RyyUlQfd8mnnboHe18n,Hẹn Gặp Em Dưới Ánh Trăng,"MANBO, HIEUTHUHAI, HURRYKNG",47,-1,-12,VN,2025-06-11,68,False,222000,Hẹn Gặp Em Dưới Ánh Trăng,2020-09-25,0.787,0.658,8,-7.595,1,0.0325,0.65,2.31e-05,0.118,0.475,120.005,4
1XZE0InCx3SdCnLpVsPpZl,Jumping Machine (跳楼机),LBI利比,48,0,-3,VN,2025-06-11,82,False,201642,Jumping Machine (跳楼机),2025-01-23,0.605,0.53,6,-7.981,1,0.029,0.659,0.0,0.172,0.351,127.939,4
0oSc7X1uRQGuEqNRtXEeQL,Dù Cho Tận Thế,ERIK,49,-2,0,VN,2025-06-11,68,False,233263,Dù Cho Tận Thế,2025-02-06,0.68,0.492,9,-5.936,1,0.0328,0.724,0.0,0.128,0.364,120.049,4
265hQASPY3HFmUH38zZrSK,MOIEM,"Dangrangto, DONAL",50,-5,0,VN,2025-06-11,66,False,191834,MOIEM,2024-11-06,0.506,0.332,5,-11.503,0,0.0586,0.016,4.8e-06,0.109,0.0945,76.37,4
1HEwEN64NjgTaHmo7LfkX8,no tiene sentido,Beéle,1,1,0,VE,2025-06-11,89,False,158036,BORONDO,2025-05-15,0.671,0.596,2,-7.565,0,0.0556,0.0871,1.97e-05,0.119,0.497,121.976,4
7tI8dRuH2Yc6RuoTjxo4dU,Who,Jimin,2,-1,0,VE,2025-06-11,90,False,170887,MUSE,2024-07-19,0.66,0.756,0,-3.743,0,0.032,0.00289,0.0,0.193,0.838,116.034,4
6iOndD4OFo7GkaDypWQIou,La Plena - W Sound 05,"W Sound, Beéle, Ovy On The Drums",3,0,1,VE,2025-06-11,95,True,150001,La Plena (W Sound 05),2025-02-19,0.894,0.643,5,-3.485,1,0.132,0.543,0.000984,0.101,0.659,99.039,4
27xkOIER6uDLKALIelHylZ,Don’t Say You Love Me,Jin,4,0,-1,VE,2025-06-11,93,False,180716,Echo,2025-05-16,0.729,0.562,8,-5.49,1,0.0304,0.484,0.0,0.105,0.757,111.976,4
4zhk2RS2EZODmBW6il55Qj,mi refe,"Beéle, Ovy On The Drums",5,1,1,VE,2025-06-11,85,False,159404,BORONDO,2025-05-15,0.637,0.648,7,-5.306,0,0.271,0.403,5.41e-05,0.119,0.441,123.108,4
2QP041AcWg8PwPIWP95RKN,top diesel,Beéle,6,-1,1,VE,2025-06-11,82,False,189456,BORONDO,2025-05-15,0.825,0.73,5,-4.007,1,0.11,0.144,0.000884,0.0435,0.77,99.995,4
1C7NXX8UJ6pgNx8EkmyZDd,si te pillara,Beéle,7,0,2,VE,2025-06-11,79,False,184547,BORONDO,2025-05-15,0.503,0.673,5,-5.594,1,0.0773,0.59,0.0,0.396,0.343,103.814,4
18m5dJOPB2geFwOymXNaWg,AURORA,"Mora, De La Rose",8,0,-3,VE,2025-06-11,85,True,192853,LO MISMO DE SIEMPRE,2025-05-18,0.595,0.761,11,-4.966,0,0.042,0.592,0.0,0.202,0.367,111.926,4
4DnrAI8WyUY6gkOwl8GlPN,capaz (merengueton),"Alleh, Yorghaki",9,0,1,VE,2025-06-11,90,False,173858,LA CIUDAD,2024-12-24,0.872,0.614,3,-5.618,0,0.181,0.0815,0.000207,0.135,0.785,126.957,4
3fmw8iIyQDS2L7nE6Wd0xG,sobelove,Beéle,10,0,-2,VE,2025-06-11,81,False,131827,BORONDO,2025-05-15,0.756,0.721,8,-4.046,0,0.191,0.36,9.88e-06,0.0794,0.715,111.994,4
7d6yK8v8J484SWH5prIQiE,VeLDÁ,"Bad Bunny, Omar Courtz, Dei V",11,0,2,VE,2025-06-11,92,True,235336,DeBÍ TiRAR MáS FOToS,2025-01-05,0.613,0.981,1,-18.638,1,0.149,0.29,0.0023,0.437,0.0337,101.852,3
6VfL3MEuYeJbDlD8m011HR,quédate,Beéle,12,1,0,VE,2025-06-11,83,False,176481,BORONDO,2025-05-15,0.608,0.633,0,-4.609,0,0.137,0.294,2.04e-05,0.143,0.549,111.888,5
2BvPMS2XWfnCpHHvWeOyeC,DETRÁS DE TU ALMA,Mora,13,1,2,VE,2025-06-11,83,True,237000,LO MISMO DE SIEMPRE,2025-05-18,0.433,0.733,4,-5.54,0,0.128,0.503,0.0,0.244,0.263,89.405,4
5FLzweTtgQurkLPs0E7uEO,Priti,"Danny Ocean, Sech",14,-2,-3,VE,2025-06-11,87,False,130968,Priti,2025-03-20,0.8,0.681,9,-7.307,1,0.0499,0.163,0.0,0.101,0.523,121.915,4
0Qe2g06yzLBuuSvVmFiweP,Hasta Aquí Llegué,"Nanpa Básico, Beéle",15,2,4,VE,2025-06-11,84,False,188887,Duelo,2024-11-07,0.641,0.657,11,-8.338,0,0.218,0.538,0.0,0.106,0.411,100.016,4
61C7zXd4t2Zuhz6DRwgsLM,Volver,"Piso 21, Marc Anthony, Beéle",16,2,4,VE,2025-06-11,85,False,232149,Volver,2025-02-06,0.478,0.793,11,-4.449,1,0.387,0.235,0.0,0.146,0.604,92.294,4
5Fhr3wqeieN5WDkAsqL1JJ,MONA LISA,j-hope,17,-2,-1,VE,2025-06-11,87,False,137191,MONA LISA,2025-03-21,0.799,0.805,1,-5.009,1,0.0372,0.0278,9.03e-06,0.0535,0.96,137.952,4
2SPBFiD8iITb8CKJGz1TEQ,111,Yan Block,18,2,0,VE,2025-06-11,86,True,153750,111,2025-02-20,0.792,0.498,4,-10.327,0,0.196,0.501,0.165,0.0951,0.14,127.974,4
31we7ZzWdSBEOKs5Ln6QVF,NUBES,"De La Rose, Omar Courtz",19,4,5,VE,2025-06-11,85,True,271801,NUBES,2025-04-03,0.657,0.666,7,-3.786,1,0.0302,0.243,0.0,0.101,0.19,99.945,4
4zbEItKoaRId1vRZkoO0Uh,Imagínate,"Danny Ocean, Kapo",20,-1,5,VE,2025-06-11,88,False,170365,Imagínate,2024-11-07,0.779,0.737,11,-4.667,1,0.109,0.134,0.0,0.0974,0.445,101.923,4
5DdLSEyKh8zgCrJq2hFj92,Yo sé,"Yan Block, TORRRES",21,0,1,VE,2025-06-11,86,True,129705,Yo sé,2024-05-23,0.716,0.462,5,-9.847,0,0.128,0.68,0.0,0.132,0.626,136.045,4
1i1n7hUzCDkXGFqIJSSzom,frente al mar,Beéle,22,0,4,VE,2025-06-11,79,False,165178,BORONDO,2025-05-15,0.75,0.682,10,-3.825,1,0.0945,0.168,1.28e-06,0.112,0.618,100.036,4
6OCNg7QchXJMww1LHMjIzb,Hiekka,"Nicky Jam, Beéle",23,1,0,VE,2025-06-11,86,False,213333,Hiekka,2025-05-02,0.724,0.726,4,-4.077,0,0.0416,0.0451,0.0,0.12,0.332,107.865,4
3Ob9NJaBlOGDvndnG6G2PW,MÁS QUE ALGO,"Mora, Omar Courtz",24,1,-10,VE,2025-06-11,82,True,242306,LO MISMO DE SIEMPRE,2025-05-18,0.564,0.619,7,-6.331,1,0.0495,0.737,0.0,0.122,0.403,103.05,4
1o4xkdBe0RjSf2u6VXi4OI,444,"Yan Block, Panda Black",25,4,-4,VE,2025-06-11,85,True,175280,444,2024-04-04,0.435,0.61,1,-8.114,0,0.0895,0.152,1.21e-05,0.142,0.22,118.653,5
2RX1emplIvpgCuZl87y50j,ENAMORA2,Fer Ariza,26,-10,-9,VE,2025-06-11,51,False,202064,ENAMORA2,2025-03-26,0.834,0.876,7,-5.473,1,0.124,0.0923,0.0,0.115,0.59,122.046,4
4MUrUT38U98olfnyzMBCzm,KLOuFRENS,Bad Bunny,27,-1,6,VE,2025-06-11,90,True,199114,DeBÍ TiRAR MáS FOToS,2025-01-05,0.326,0.125,1,-32.45,1,0.148,0.703,0.706,0.18,0.306,106.974,4
0DMJz677XfXiiruhIELu2e,VITAMINA,"Jombriel, DFZM, Jøtta",28,-1,3,VE,2025-06-11,92,False,208743,VITAMINA,2025-02-27,0.815,0.746,10,-4.855,0,0.0528,0.015,2.26e-06,0.056,0.768,92.007,4
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",29,5,19,VE,2025-06-11,89,False,196800,FERXXOCALIPSIS,2023-12-01,0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,4
6m1TWFMeon7ai9XLOzdbiR,FAKE LOVE,BTS,30,20,2,VE,2025-06-11,81,False,242333,Love Yourself 轉 'Tear',2018-05-18,0.557,0.719,2,-4.515,0,0.0371,0.00267,0.0,0.306,0.345,77.502,4
2lTm559tuIvatlT1u0JYG2,BAILE INoLVIDABLE,Bad Bunny,31,-1,3,VE,2025-06-11,96,True,367725,DeBÍ TiRAR MáS FOToS,2025-01-05,0.168,0.00332,10,-46.113,1,0.0615,0.192,0.79,0.112,0.219,119.387,3
6J5kc12BW5HuP3d7C3vvx8,EoO,Bad Bunny,32,-4,-2,VE,2025-06-11,94,True,204768,DeBÍ TiRAR MáS FOToS,2025-01-05,0.36,0.464,10,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4
4Hkp1TiYqGYhknFwtUsbqd,ME GUSTAS CC,ROA,33,0,2,VE,2025-06-11,79,True,173573,Private Suite (Vol. 2),2024-12-13,0.337,0.818,5,-5.261,0,0.149,0.303,0.000159,0.111,0.457,87.429,5
59D4DOkspUbWyMmbAPQkxZ,VOY A LLeVARTE PA PR,Bad Bunny,34,-3,3,VE,2025-06-11,93,True,156364,DeBÍ TiRAR MáS FOToS,2025-01-05,0.148,0.604,7,-35.032,1,0.0588,0.921,0.453,0.405,1e-05,106.295,3
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,35,0,9,VE,2025-06-11,94,False,195824,Si Antes Te Hubiera Conocido,2024-06-21,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
6ifUES3keWjwXgae8pXI3o,Me Rehúso,Danny Ocean,36,8,13,VE,2025-06-11,86,False,205714,54+1,2019-03-22,0.744,0.804,1,-6.327,1,0.0677,0.0231,0.0,0.0494,0.426,104.823,4
10MpBpx64MNixmUMNj7f6b,LATINA FOREVA,KAROL G,37,-5,-10,VE,2025-06-11,88,True,159452,LATINA FOREVA,2025-05-22,0.806,0.715,1,-3.539,0,0.0538,0.0115,0.0,0.0756,0.5,97.936,4
0JY2QXSvlpA8DZwgaAYWlY,Solcito,"Miguel Bueno, Juan Duque",38,12,12,VE,2025-06-11,0,False,144000,Solcito,2025-03-13,0.766,0.576,8,-8.165,0,0.101,0.307,0.00035,0.351,0.773,99.968,4
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",39,-2,6,VE,2025-06-11,91,True,191018,Cosa Nuestra,2024-11-15,0.833,0.563,4,-5.593,0,0.204,0.528,1.27e-05,0.139,0.343,105.008,4
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,40,2,6,VE,2025-06-11,97,True,237117,DeBÍ TiRAR MáS FOToS,2025-01-05,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4
3YrTrs2hJbLklaBdhr4TrH,ETA - RMX,"ROA, De La Rose, Luar La L, Yan Block, Omar Courtz",41,-3,-5,VE,2025-06-11,76,True,462561,Private Suite (Vol. 2),2024-12-13,0.606,0.744,10,-4.661,0,0.208,0.436,0.0,0.109,0.558,87.993,4
3I4YGWwJoqBdBGVnkRjnVw,secuestro,"Slayter, Yan Block, NTG",42,-2,-2,VE,2025-06-11,78,True,194062,dile no a las drogas,2025-04-10,0.764,0.568,10,-6.004,0,0.134,0.639,0.0151,0.144,0.674,94.02,4
3jAshemiRYWukWLtT3Ivrb,SOLEAO,"Myke Towers, Quevedo",43,-2,7,VE,2025-06-11,82,False,218305,SOLEAO,2025-05-29,0.738,0.606,5,-5.175,0,0.0603,0.253,1.11e-05,0.105,0.628,104.131,4
0Sr7ssScx54yxdM2ols7nW,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",44,2,6,VE,2025-06-11,86,True,224022,PRIMERA MUSA,2024-09-20,0.56,0.681,6,-6.304,0,0.244,0.103,0.0,0.106,0.388,155.079,4
3bn6CxnWxuvYZz3i9vE2dc,MIL VIDAS,"Mora, Ryan Castro",45,-2,-16,VE,2025-06-11,80,False,269720,LO MISMO DE SIEMPRE,2025-05-18,0.744,0.587,0,-6.256,1,0.0292,0.737,0.0,0.147,0.438,105.006,4
7eNwwoxDR8KVzNAuGvliAO,Kyoto,"Omar Courtz, De La Rose, Haze",46,1,1,VE,2025-06-11,82,True,247840,Kyoto,2023-07-14,0.732,0.753,9,-4.269,0,0.0512,0.235,1.74e-05,0.568,0.405,94.978,4
5TFD2bmFKGhoCRbX61nXY5,NUEVAYoL,Bad Bunny,47,-2,3,VE,2025-06-11,94,False,183685,DeBÍ TiRAR MáS FOToS,2025-01-05,0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,"Rauw Alejandro, Romeo Santos",48,2,2,VE,2025-06-11,88,False,206066,Cosa Nuestra,2024-11-15,0.687,0.627,7,-4.975,1,0.181,0.326,0.0,0.0893,0.47,155.865,4
51YOvMn0xShoUKDdPecFbb,morena (Bonus Track),Beéle,49,-13,-8,VE,2025-06-11,76,False,188930,BORONDO,2025-05-15,0.737,0.682,9,-6.149,1,0.13,0.155,0.0,0.227,0.676,104.107,4
1cmfXbOvNJt7iDrnJy5BRE,DROGA,"Mora, C. Tangana",50,-2,-12,VE,2025-06-11,85,True,222626,LO MISMO DE SIEMPRE,2025-05-18,0.695,0.848,0,-5.039,0,0.0569,0.383,0.0,0.078,0.878,76.022,4
6iOndD4OFo7GkaDypWQIou,La Plena - W Sound 05,"W Sound, Beéle, Ovy On The Drums",1,0,0,UY,2025-06-11,95,True,150001,La Plena (W Sound 05),2025-02-19,0.894,0.643,5,-3.485,1,0.132,0.543,0.000984,0.101,0.659,99.039,4
6X8DTIJEgHUjZynuds0E2f,Tu jardín con enanitos,"Roze Oficial, Max Carra, Valen, RAMKY EN LOS CONTROLES",2,0,0,UY,2025-06-11,75,False,175059,Tu jardín con enanitos,2025-05-22,0.49,0.638,7,-5.894,1,0.0398,0.0721,0.0,0.313,0.484,138.061,3
4DnrAI8WyUY6gkOwl8GlPN,capaz (merengueton),"Alleh, Yorghaki",3,0,0,UY,2025-06-11,90,False,173858,LA CIUDAD,2024-12-24,0.872,0.614,3,-5.618,0,0.181,0.0815,0.000207,0.135,0.785,126.957,4
1HEwEN64NjgTaHmo7LfkX8,no tiene sentido,Beéle,4,2,6,UY,2025-06-11,89,False,158036,BORONDO,2025-05-15,0.671,0.596,2,-7.565,0,0.0556,0.0871,1.97e-05,0.119,0.497,121.976,4
0DMJz677XfXiiruhIELu2e,VITAMINA,"Jombriel, DFZM, Jøtta",5,-1,-1,UY,2025-06-11,92,False,208743,VITAMINA,2025-02-27,0.815,0.746,10,-4.855,0,0.0528,0.015,2.26e-06,0.056,0.768,92.007,4
2iDDnYmaz1HhedjI91fbmp,MOTINHA 2.0 (Mete Marcha) - Remix,"DENNIS, Luísa Sonza, Emilia",6,-1,-1,UY,2025-06-11,81,False,118081,MOTINHA 2.0 (Mete Marcha) - Remix,2025-04-24,0.861,0.894,0,-1.306,0,0.13,0.0511,0.0,0.333,0.918,135.078,4
2efbgTtEGNpsUZaOfgRTR6,blackout 🧊,"Emilia, TINI, Nicki Nicole",7,1,0,UY,2025-06-11,85,False,182282,blackout 🧊,2025-03-25,0.778,0.787,9,-2.447,0,0.0478,0.245,0.000106,0.111,0.957,137.994,4
7dCGkDZgWIDSZyxInMkdIv,Pa las girlas,Mattei,8,-1,3,UY,2025-06-11,80,False,150578,Pa las girlas,2025-02-24,0.584,0.848,1,-4.285,0,0.0801,0.126,0.0,0.242,0.727,196.074,4
